,topic_id,topic_top_words,resp_concat_text,dominant_topic,session_name,session_date,host_name
29,Topic_36,"understand, eld, return, trauma, often, purchase, emotional, information, focus, care, meditation, buyer, useful, spending, remorse, intellectual, impractical, project, directly, gatheree",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_36,"understand, eld, return, trauma, often, purchase, emotional, information, focus, care, meditation, buyer, useful, spending, remorse, intellectual, impractical, project, directly, gatheree",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_36,"understand, eld, return, trauma, often, purchase, emotional, information, focus, care, meditation, buyer, useful, spending, remorse, intellectual, impractical, project, directly, gatheree",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_37,"make, practical, engaging, session, sense, sleep, prior, brown, attend, dynamic, intermittent, different, share, reduction, change, stress, breathe, say, perspective, mindfulness",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_38,"communication, improve, meeting, start, time, ground, feel, effective, access, information, want, moment, bit, way, stress, add, help, handout, grief, emotion",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_39,"change, specific, provide, recommendation, feel, school, different, opportunity, thought, emotion, actionable, time, tip, work, help, mom, talk, way, really, understand",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_40,"session, time, information, child, night, stress, look, life, year, say, single, parenting, short, terror, learn, slide, long, new, maybe, way",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_41,"self, conversation, step, child, depression, teenage, communicate, well, emotion, example, setting, boundary, strengthen, try, life, care, listen, busy, transition, improve",self esteem,Topic_46,sleep tips,2023-07-24,lily
233,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",limeade,Topic_42,sleep tips,2023-07-24,lily
278,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
350,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
1,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
405,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
98,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_42,"last, technique, childhood, make, acceptance, still, year, cope, need, present, long, belief, always, look, pass, life, limit, develop, grief, something",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_43,"sleep, suggest, specific, anxiety, suggestion, recently, know, other, recommedation, method, use, process, well, motivated, example, behavior, tactical, learn, regard, pull",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_44,"community, avenue, think, family, event, tip, go, join, learn, holiday, session, identify, long, way, stress, share, engagement, normal, dread, entire",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_45,"partly, network, name, knowledgeable, mitigate, lecture, large, intellectual, incorporate, impractical, gatheree, directly, attendee, wellfocuse, small, participate, thoroughly, project, course, timely",self esteem,Topic_46,sleep tips,2023-07-24,lily
230,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
350,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
